"id","species","catch"
32880715,5,500
32880726,5,100
32880727,3,3750
32880727,5,2000
32880728,3,1875
32880728,1,625
32880729,3,3750
32880729,1,2500
32880730,3,1250
32880730,5,2000
32880731,3,2500
32880731,5,2000
32880732,3,1250
32880732,5,2000
32880732,1,625
32880733,3,3750
32880733,5,5000
32880734,3,1250
32880734,1,625
32880736,3,1875
1664628,3,1250
1664629,3,125
1664630,22,375
1664630,61,700
1664632,1,3750
1664633,1,3750
1664634,22,1250
1664634,61,600
1664635,1,7500
1664636,22,1875
1664636,61,700
1664637,1,9375
1664638,22,1500
1664639,1,4375
1664651,1,625
1664651,5,500
1664651,3,250
1664652,22,875
1664653,3,1875
1664654,5,500
1664654,3,375
1664655,5,100
1664655,3,250
1664655,2,250
1664656,5,200
1664656,3,625
1664656,2,1250
1664657,1,10000
1664657,3,250
1664657,2,500
1664658,1,4000
1664659,2,1500
1664660,3,625
1664660,2,625
1664661,3,125
1664661,61,200
1664662,1,7500
1664662,3,125
1664662,2,125
1664663,1,11250
1664663,3,250
1664663,2,125
1664676,61,2300
1664677,61,700
1664678,61,1000
1664679,61,1700
1664680,61,1000
1664681,1,9375
1664682,1,11875
1664683,5,700
1664684,1,625
1664684,3,625
1664685,1,1250
1664685,2,2500
1664686,1,250
1664686,2,1250
1664687,2,1250
1664688,2,1250
1664689,3,375
1664689,5,800
1664701,1,125
1664701,2,1125
1664702,1,125
1664702,5,100
1664702,2,1000
1664703,1,375
33244812,23,100
33244812,9,63
33244812,3,750
33244813,2,1125
33244813,1,300
33244813,23,225
33244813,9,150
33244813,3,150
33244814,2,1575
33244814,1,625
33244814,23,50
33244814,9,188
33244814,3,50
33244815,2,813
33244815,1,250
33244815,23,125
33244815,9,63
33244815,3,63
33244826,2,875
33244826,1,525
33244826,3,50
33244826,23,100
33244827,5,100
33244828,2,125
33244829,2,500
33244829,1,375
33244829,3,200
33244829,9,375
33244829,23,50
33244830,2,15000
33244830,1,100
33244830,3,150
33244830,9,100
33244830,23,150
33244831,2,1100
33244831,1,100
33244831,3,100
33244831,23,100
33244832,2,1375
33244832,1,250
33244832,3,63
33244832,23,250
33244833,2,2500
33244833,1,1000
33244833,23,125
33244834,2,1500
33244834,1,188
33244834,3,63
33244834,9,125
33244834,23,188
33244835,2,875
33244835,1,50
33244835,9,100
33244835,23,125
33244836,2,1625
33244836,1,200
33244836,3,100
33244836,9,313
33244836,23,250
33244837,2,1875
33244837,1,250
33244837,9,375
33244837,23,200
33244838,2,3750
33244838,1,63
33244838,9,63
33244838,23,125
33244839,2,2250
33244839,1,63
33244839,9,63
33244839,23,63
33244840,2,625
33244840,1,188
33244840,3,63
33244840,23,125
1665476,5,3960
1665477,3,4290
1665477,5,660
1665478,5,2310
1665479,5,3630
1665480,5,2640
1665481,5,5940
1665482,5,2310
1665483,5,5280
1665484,5,4290
1665485,2,330
1665485,3,3630
1665486,3,1320
1665486,5,330
1665486,6,330
1665487,2,1320
1665487,5,660
1665488,1,330
1665488,2,2970
1665488,5,330
1665489,2,2970
1665490,1,330
1665490,2,1650
1665490,5,330
1665501,1,330
1665501,2,990
1665501,5,330
1665502,1,330
1665502,2,330
1665502,3,3630
1665502,5,330
1665503,3,1980
1665504,2,990
1665504,5,330
1665505,1,330
1665505,2,1980
1665505,5,330
1665506,3,330
1665507,1,330
1665507,2,330
1665507,5,660
1665508,2,1320
1665509,1,330
1665509,2,330
1665510,5,2640
1665511,5,1320
1665512,1,990
1665512,2,1320
1665512,3,330
1665513,1,5280
1665513,2,1320
1665513,3,5280
1665514,1,4290
1665514,2,1320
1665514,3,2640
33244851,2,1250
33244851,1,63
33244851,9,63
33244851,23,63
1665515,1,990
1665515,2,330
1665515,3,1320
1665515,5,330
33244852,2,1250
33244852,1,63
33244852,23,63
33244853,2,525
33244853,1,213
33244853,3,56
33244853,9,250
33244853,23,250
33244854,2,375
33244854,1,200
33244854,3,50
33244854,9,250
33244854,23,200
33244855,2,500
33244855,1,438
33244855,3,50
33244855,9,100
33244855,23,200
1665526,3,1320
1665526,5,660
33244856,2,375
33244856,1,125
33244856,3,50
33244856,9,100
33244856,23,100
1665527,2,1650
1665527,3,330
1665527,5,660
33244858,2,125
33244859,2,325
33244859,1,163
33244859,23,150
33244860,2,1063
33244860,1,875
33244860,3,50
33244860,9,50
33244860,23,100
33244861,2,1813
33244861,1,1725
33244861,3,500
33244861,9,188
33244861,23,100
1665528,2,1320
1665528,3,990
1665528,5,330
1665529,1,330
1665529,2,330
1665529,3,1650
1665529,5,330
1665530,2,990
1665530,3,330
1665530,5,330
1665531,1,330
1665531,2,990
1665531,5,330
1665532,2,3300
1665533,2,2970
1665533,5,330
1665534,1,1320
1665534,2,1320
1665534,5,990
33244876,5,2700
1665535,1,1320
1665535,2,990
1665535,3,330
1665536,1,330
1665536,2,2640
1665536,3,990
1665536,5,330
1665537,1,990
1665537,2,1650
33244877,5,2700
33244877,9,250
1665538,1,5280
1665538,2,330
1665539,1,9570
1665539,2,1650
1665539,3,330
1665539,5,330
33244878,5,1500
33244880,5,700
33244880,22,250
33244880,9,50
33244881,5,2700
33244881,22,1250
33244881,9,50
33244882,5,1200
33244882,22,188
33244883,5,5300
33244883,22,625
33244884,5,2700
33244884,22,375
33244885,5,1800
33244885,22,1250
33244886,5,1500
33244886,22,750
33244887,5,300
33244887,22,438
33244888,5,600
33244888,22,375
33244889,5,1200
33244889,22,375
33244890,5,600
33244890,22,1125
33522526,1,6600
33522526,2,3630
33522527,1,5280
33522527,2,990
33522527,5,330
33522528,1,5280
33522528,2,330
33244901,5,3000
33522529,1,2970
33522529,2,330
33522529,3,330
33244902,5,200
33244903,5,3000
33522530,5,6270
33522531,5,1650
33522531,6,330
32548780,5,6000
32548781,5,10000
32548782,1,313
32548782,5,3300
32548783,1,438
32548783,3,63
32548783,5,2000
32548784,1,688
32548784,3,188
32548784,5,3000
32548785,5,10000
32548786,5,5000
32548787,5,4000
32548788,6,875
32548789,2,125
32548789,3,125
32548789,5,200
32548789,6,625
1661028,22,1250
1661029,22,1875
1661030,22,1875
1661031,22,2500
1661032,22,1250
1661033,22,1875
1661034,22,1250
1661034,5,2000
1661035,22,1250
1661035,5,1000
1661036,22,625
1661036,5,500
1661037,22,1250
1661038,22,1250
1661038,5,500
1661039,22,1875
1661051,2,625
1661052,2,625
1661052,5,400
1661053,2,1250
1661053,5,1000
1661054,2,625
1661054,5,500
1661056,2,2500
1661056,5,500
1661057,2,2500
1661057,5,1000
1661058,2,1250
1661058,5,1000
1661059,2,1250
1661059,5,1000
1661060,5,1000
1661061,5,500
1661061,22,625
1661062,22,1250
1661063,22,1250
1661064,22,1875
1661065,22,1875
1661076,22,1875
1661077,22,1875
1661078,22,2500
1661079,22,1875
1661079,5,500
1661080,22,1250
1661080,5,1000
1661081,22,1875
1661081,5,500
1661082,22,1250
1661082,5,3000
1661083,22,625
1661083,5,3000
1661084,22,625
1661084,5,3000
1661085,5,1000
1661086,22,1250
1661087,22,1875
1661088,22,1250
32633906,22,375
32633907,22,1250
32633908,22,375
32633909,22,1000
32633910,22,875
32633911,22,875
32633912,22,1125
32633913,22,875
32633914,22,875
32633926,22,1250
32633927,22,1500
32633927,13,2625
32633928,22,1250
32633929,22,1875
32633930,22,500
32633931,22,1250
32633932,22,1250
32633933,22,1125
32633934,22,1250
32633935,22,15000
32633936,22,875
32633937,22,750
32633938,22,750
32633939,22,750
32633940,22,1000
32633951,22,1250
32633952,22,1750
32633953,22,1625
32633954,22,1500
32633955,22,1250
1661301,22,2500
1661303,22,1250
1661304,22,625
1661305,22,625
1661306,22,1250
1661307,22,1875
1661310,22,625
1661311,22,6250
1661314,22,625
1661326,61,1500
1661327,61,2500
1661328,61,1000
1661330,5,3000
1661331,5,1000
1661332,5,1000
1661333,5,1000
1661334,5,2000
1661335,5,4000
1661336,5,3000
1661337,5,5000
1661338,5,4000
1661339,5,500
1661340,5,5000
1661351,61,10000
1661352,61,8000
1661353,61,4000
1661354,61,3000
1661355,61,4000
1661356,61,3000
1661357,61,4000
1661358,61,2000
1661359,61,3000
1661360,61,4000
1661361,61,2000
1661362,5,500
1661363,61,1500
1661364,61,4000
1661365,61,2000
1661376,61,5000
1661377,61,3000
1661378,61,1500
1661379,61,2000
1661380,61,2000
1661381,61,4000
1661382,61,10000
1661383,61,4000
1661384,61,1000
1661385,61,3000
1661386,61,3000
1661387,61,500
1661388,61,500
1661389,61,1000
1661390,5,4000
1661401,5,3000
1661402,5,1500
1661403,5,500
1661404,5,1500
1661406,5,1000
1661407,5,1000
1661408,5,2000
1661409,5,2000
33080280,22,2500
33080282,5,3000
33080282,6,625
33080283,5,4000
33080284,5,3500
33080285,5,3500
33080286,5,4000
33080287,5,3500
33080287,6,625
33080288,5,500
33080289,5,4000
33080290,5,3000
33080301,5,2500
33080302,1,1875
33080303,1,3125
33080304,1,1250
33080305,1,5625
33080326,22,1250
33080326,5,3000
33080327,22,2500
33080328,5,2000
33080329,5,500
33080330,22,1875
33080331,22,625
33080332,5,2500
33080335,5,500
33080335,2,625
33080337,5,1000
33080338,3,625
33080338,2,3125
33080338,1,625
33080339,3,2500
33080339,2,5000
33080339,1,8750
33080340,2,2500
33080340,1,10000
33080351,1,9375
33080351,2,1250
33080351,3,1250
33080352,2,2500
33080352,3,1250
33080353,1,1875
33080354,1,1250
33080354,2,1875
33080354,3,2500
33080355,1,7500
33080357,1,1875
33080357,2,1875
33080357,5,1000
33080358,5,1000
33080359,1,625
33080359,2,625
33080360,1,625
33080360,2,625
33080361,3,625
33080362,2,625
33080363,2,125
33080363,3,625
33080376,1,625
33080376,2,625
33080377,1,1250
33080377,5,500
33080378,1,2500
33080378,23,625
33080379,1,3750
33080379,23,1250
33080380,1,6250
33080380,23,1250
33080381,1,2500
33080381,23,1250
33080382,1,1250
33080382,2,625
33080383,1,3750
33080383,2,625
33080383,23,1250
33080383,9,625
33038201,22,1375
33038202,22,2875
33038203,22,1125
33038204,22,750
33038205,22,125
33038206,22,875
33038207,22,125
33038208,22,875
33038209,22,375
33038210,22,313
33038211,22,750
33038212,22,1875
33038213,22,2250
33038214,22,1750
33038215,22,1250
33038226,61,200
33038226,22,563
33038227,61,300
33038227,22,1000
33038228,22,438
33038229,61,100
33038229,22,125
33038230,61,150
33038230,22,1250
33038231,61,150
33038231,22,625
33038232,22,938
33038233,61,180
33186979,5,400
33186980,2,563
33186981,5,1200
33186982,2,1688
33186983,1,563
33186983,2,563
33186984,5,800
33186985,5,800
33186986,2,563
33186986,3,563
33186987,5,800
33186989,1,563
33186989,3,1125
33187001,3,625
33187002,3,10000
33187003,3,2500
33187004,3,625
33187005,3,10000
33187006,1,563
33187006,3,1875
33187006,5,400
33187007,3,1125
33187007,6,563
33187008,2,1125
33187009,2,1125
33187010,1,1125
33187010,3,563
33187010,5,400
33187011,5,800
33187012,5,1600
33187026,5,800
33187027,1,563
33187027,2,375
33187027,3,563
33187027,5,3500
33187028,5,2800
33187029,5,13000
33187030,5,1500
33187031,5,1500
33187032,5,16000
33187033,5,16000
33187034,5,5600
33187035,5,1150
33187036,5,3500
33187037,5,2000
1662576,1,500
1662576,2,625
1662576,55,375
1662577,1,375
1662577,2,625
1662577,55,125
1662578,1,625
1662578,2,1250
1662578,55,625
1662579,1,625
1662579,2,625
1662579,55,625
1662580,1,625
1662580,2,375
1662580,55,125
1662581,1,188
1662581,2,188
1662601,1,625
1662601,2,500
1662601,14,313
1662601,55,813
1662602,1,500
1662602,2,188
1662602,14,500
1662602,55,250
1662603,1,688
1662603,2,500
1662603,14,438
1662603,55,188
1662604,1,1125
1662604,2,938
1662604,14,1125
1662604,55,313
1662605,14,188
1662605,55,1563
1662606,1,125
1662606,2,313
1662606,14,375
1662606,55,2000
1662607,1,438
1662607,2,625
1662607,14,563
1662607,55,125
1662626,1,313
1662626,2,625
1662626,14,500
1662626,55,250
1662627,2,188
32880736,5,1000
32880737,3,5000
32880737,5,3000
32880738,3,3750
32880739,3,3750
32880739,5,2000
32880739,1,1250
32880740,3,625
32880740,5,4000
32880740,1,1250
32880751,3,1250
32880751,5,500
32880752,3,5000
32880752,5,5000
32880752,1,2500
32880753,3,1250
32880753,1,1250
32880754,3,1875
32880754,5,500
32880754,1,1250
32880755,3,1250
32880755,5,2000
32880756,3,3750
32880756,5,4000
32880757,3,3125
32880757,5,1000
32880757,1,1875
32880776,3,2500
32880777,3,625
32880778,3,1875
32880778,1,1250
32880779,3,1250
32880779,5,2000
32880780,3,2500
32880780,1,625
32880781,5,100
32880782,3,625
32880782,1,125
32880783,3,3750
32880783,5,2000
32880784,3,1875
32880784,5,2000
32880785,3,2500
32880785,5,1000
32880785,1,1250
32880786,5,100
32880787,3,1250
32880787,1,625
32880788,3,625
32880788,5,1000
32880789,3,5000
32880789,5,3000
32880789,1,1250
32880790,3,2500
32880790,1,1875
1664776,5,100
1664777,3,1250
1664777,5,2000
1664777,1,1250
1664778,3,1250
1664778,5,1000
1664779,3,3750
1664780,3,625
1664780,1,625
1664781,5,100
1664782,3,5000
1664783,3,3750
1664784,3,2500
1664785,5,100
1664786,3,2500
1664786,1,625
1664787,3,3750
1664788,3,6250
1664788,1,1250
1664789,3,1250
1664790,3,1875
1664801,3,3750
1664801,1,625
1664802,3,1875
1664803,3,2500
1664804,3,1250
1664805,3,3750
33290637,61,500
33290638,61,500
33290640,61,400
33290640,22,750
33290651,61,450
33290651,22,1125
33290652,61,300
33290652,22,375
33290653,61,960
33290653,22,575
33290654,61,1100
33290654,22,688
33290655,61,100
33290655,22,125
33290656,61,200
33290656,22,563
33290657,61,1400
33290657,22,1013
33290658,61,350
33290658,22,588
33290659,61,200
33290659,22,125
33290660,22,375
33290661,61,530
33290661,22,433
33290662,61,200
33290662,22,250
33290663,22,688
33290664,22,500
33290665,22,1663
33290676,22,1375
33290677,22,1250
33290678,22,813
33290679,22,1125
33290680,22,863
33290681,22,850
33290682,22,713
33290683,22,875
33290684,22,925
33290685,22,750
33290686,61,340
33290686,22,1200
33290687,61,200
33290687,22,850
33290688,61,320
33290688,22,1650
33290689,61,150
33290689,22,675
33290690,61,150
33290690,22,800
33290701,61,200
33290701,22,575
33290702,61,150
33290702,22,813
33290703,61,60
33290703,22,938
33290705,1,500
33290705,22,1100
33290706,1,125
33290706,22,1338
33290707,1,2500
33290707,22,875
33290708,1,750
33290708,22,1538
33290709,1,375
33290709,22,1040
33290710,22,1600
33290711,22,663
33290712,61,50
33290712,22,375
33290713,61,800
33290714,61,300
33290715,61,50
33290726,3,125
33290726,61,3700
33290727,61,2500
33290728,61,2300
33290729,61,1400
33290729,22,125
33290730,61,1070
33290731,61,1070
33290732,61,1200
33290733,61,500
33290734,61,900
33290735,61,3000
33290736,61,2440
33290736,22,38
33290737,61,1260
33290738,61,1740
33290739,61,1000
33290739,22,38
33244904,5,1200
33244904,22,438
33522532,5,2970
33522533,5,3960
33244905,5,1500
33244905,22,750
33522534,5,3960
33522535,5,3960
33522535,6,330
33244906,5,200
33244906,22,125
33522536,5,3300
33522537,5,3630
33244907,2,125
33522538,2,990
33522538,5,1320
33522539,1,1650
33522539,2,2970
33522539,3,330
33522539,5,330
33522551,3,4290
33522552,2,330
33522552,3,2970
33522553,2,990
33522553,5,330
33522554,1,330
33522554,2,1320
33522554,5,330
33522555,5,2640
33244908,2,375
33244908,1,125
33244908,23,125
33244908,9,63
33522556,2,1650
33522556,5,2310
33244909,2,125
33244910,2,625
33244910,1,125
33244910,23,63
33244910,9,63
33522557,1,990
33522557,2,2640
33522557,5,660
33522558,1,330
33522558,2,1320
33522558,5,330
33522559,3,330
33522559,5,330
33522560,1,990
33522560,2,990
33522560,5,330
33522561,1,990
33522561,2,1320
33522562,1,1650
33522562,2,1980
33522562,3,330
33522562,5,330
33522563,1,330
33522563,2,1320
33522564,1,990
33522564,2,1320
33522564,5,990
33522565,1,330
33522565,2,1650
33522565,5,330
32702976,1,1875
32702977,3,625
32702977,5,500
32702978,5,1500
32702979,1,1250
32702980,2,875
32702981,2,1875
32702981,3,750
32702981,5,200
33522576,1,330
33522576,2,330
33522576,5,9900
33522577,1,990
33522577,2,1320
33522577,5,1650
32702982,1,375
32702982,2,1250
32702982,3,250
33522578,1,330
33522578,2,330
33522578,5,330
33522579,5,1320
32702983,1,125
32702983,2,1875
32702983,5,400
33522580,1,330
32703128,1,125
33522778,5,2880
33522778,3,50
33522778,22,100
32703131,1,200
32703131,2,6250
32703131,3,3375
32548801,1,125
32548802,5,4000
32548803,1,500
32548803,3,188
32548803,5,4000
32548804,1,1250
32548804,5,2000
32548805,5,5000
32548806,5,1000
32548807,5,8000
32548808,5,15000
32548809,5,6000
32548810,5,8000
33379401,22,1875
33379402,22,3750
33379403,22,1250
33379404,22,125
33379405,22,2500
33379406,22,1875
33379407,22,2500
33379408,22,2500
33379409,22,3125
33379410,22,1875
33379411,22,2500
33379412,22,2500
33379413,22,1250
33379414,22,1250
33379415,22,1875
33379426,22,1250
33379427,22,2500
33379428,22,1250
33379429,22,1875
33379430,22,1875
33379431,22,3750
33379432,22,3750
33379433,22,1250
33379433,10,1250
33379434,22,3750
33379434,10,2500
33379435,22,3750
33379436,22,1875
33379437,22,2500
33167526,2,1750
32633956,22,1000
32633957,22,1625
32633958,22,2500
32633959,22,1500
32633959,1,250
32633960,22,1250
32633960,1,250
32633961,22,1250
32633961,1,250
32633962,22,1250
32633962,1,375
32633963,22,1125
32633963,1,375
32633964,22,750
32633964,1,250
32633965,22,1500
32633976,22,1500
32633977,22,1500
32633978,22,1875
32633979,22,1500
32633980,22,1500
32633981,22,1250
32633982,22,2125
32633983,22,1625
32633984,22,750
32633985,22,875
32633986,22,1500
32633987,22,500
32633988,22,2500
33400376,2,1000
33400376,1,750
33400377,2,1250
33400377,1,625
33400378,2,625
33400378,1,375
33400379,2,250
33400379,1,250
33400380,2,625
33400380,1,375
33400381,2,375
33400381,1,625
33400382,2,625
33400382,1,375
33400383,2,250
33400383,1,1250
33400384,2,1250
33400384,1,625
33400385,2,1250
33400385,1,625
33400386,2,1250
33400386,1,625
33400401,2,1250
33400401,1,625
33400402,2,1250
33400402,3,1250
33400403,2,1250
33400403,1,625
33400404,2,1250
33400405,2,1250
33400406,2,1250
33400407,2,1250
33400408,2,625
33400408,1,625
33400409,2,625
33400451,2,625
33400451,1,250
33400452,2,750
33400453,2,375
33400453,1,250
33400454,2,625
33400454,1,250
33400454,3,1250
33400455,2,1250
33400455,1,250
33400456,2,1250
33400457,2,1250
33400457,1,250
33400458,2,1250
33400458,1,250
33400459,2,1250
33400460,2,250
33400460,1,250
33400461,2,250
33400461,1,250
33400462,2,125
33400462,1,125
33400463,2,125
33400463,1,125
33400464,2,125
33400464,1,125
33400501,2,1250
33400501,1,1250
33400501,3,625
33400502,2,1250
33400502,1,1250
33400502,3,625
33400503,2,1250
33400503,1,1250
33400503,3,625
33400504,2,1250
33400504,1,1250
33400504,3,625
33400505,2,1250
33400505,1,1250
33400505,3,625
33400506,2,1250
33400506,1,1250
33400506,3,625
33400507,2,1250
33400507,1,1250
33400507,3,625
33400508,2,1250
33400508,1,1250
33400508,3,625
33400509,2,1250
33400509,1,1250
33400509,3,625
33400510,2,1250
33400510,1,1250
33400510,3,625
33400511,2,625
33400511,1,1250
33400511,3,625
33400512,2,625
33400512,1,1250
33400512,3,375
33400513,2,625
33400513,1,1250
33400513,3,375
33400514,2,625
33400514,1,1250
33400514,3,375
33400515,2,625
33400515,1,1250
33224026,61,1000
33224027,61,600
33224028,22,1000
33224028,61,800
33224029,22,2750
33224029,61,100
33224030,22,2250
33224030,61,100
33224031,22,2750
33224031,61,100
33224032,22,1875
33224032,61,100
33224033,22,875
33224034,22,1250
33224035,22,875
33224036,22,1000
33224036,61,150
33224037,22,1375
33224037,61,150
33224038,22,500
33224038,61,700
33224039,22,125
33224039,61,2000
33224040,22,250
33224040,61,500
31385976,1,750
31385976,5,50
31385976,3,63
31385977,1,875
31385977,2,25
31385977,5,500
31385977,55,13
31385978,1,625
31385978,2,63
31385978,5,300
31385978,6,63
31385978,55,63
31385979,1,63
31385979,2,13
31385979,5,2000
31385979,3,1000
31385979,55,125
31385980,1,188
31385980,2,63
31385980,5,2500
31385980,3,125
31385980,6,63
31385980,55,63
31385981,1,125
31385981,5,1000
31385982,1,188
31385982,2,63
31385982,5,1600
31385982,3,125
31385982,55,63
31385983,1,250
31385983,2,63
31385983,5,1000
31385983,3,625
31385983,55,63
31385984,1,125
31385984,2,38
31385984,5,800
31385984,3,313
31385984,6,63
31385984,55,63
31385985,1,63
31385985,2,25
31385985,5,1800
31385985,3,1250
31385985,55,63
31385986,5,1000
31385986,3,500
31385986,55,63
31385987,1,63
31385987,2,13
31385987,5,500
31385987,3,625
31385987,55,63
31385988,1,2500
31385988,5,700
31385988,3,250
31385988,6,125
31385988,55,63
31385989,1,2875
31385989,5,500
31385989,3,125
31385989,6,125
31385989,55,63
31385990,1,1250
33038233,22,938
33038234,61,100
33038234,22,125
33038235,1,125
33038235,22,1563
33038236,1,125
33038236,22,1188
33038237,1,625
33038237,22,1125
33038238,1,125
33038238,61,50
33038238,22,1250
33038239,22,625
33038240,1,63
33038240,22,813
33038251,61,100
33038251,22,500
33038252,61,150
33038252,22,313
